localTime,channel,episodeTitle,episodeStartTime,episodeDescription,trackTitle,artistString,gender,hosts
2025-10-29 11:19:05+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Kicks Out Of You,"Red Axes, Abrão",other,Mikael Simpson
2025-10-29 11:22:59+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Some Of Us Are Brave,Danielle Ponder,female,Mikael Simpson
2025-10-29 11:27:20+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Paradise Circus (Gui Boratto Remix),"Massive Attack, Hope Sandoval",other,Mikael Simpson
2025-10-29 11:33:15+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Olding,"Nicolai Munch-Hansen, Peter Laugesen",male,Mikael Simpson
2025-10-29 11:37:00+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Alle har en drøm at befri,Love Shop,other,Mikael Simpson
2025-10-29 11:41:05+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Shades Of Cool,Lana Del Rey,female,Mikael Simpson
2025-10-29 11:46:28+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Aviation,The Last Shadow Puppets,other,Mikael Simpson
2025-10-29 11:50:25+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Always A Stranger,Tindersticks,other,Mikael Simpson
2025-10-29 11:57:47+01:00,P6BEAT,Formiddag med Simpson,2025-10-29 09:03:00+00:00,"Med en stak plader byder Mikael Simpson ind med evigt grønne klassikere, noget teksttungt, lidt elektronisk musik, og ikke mindst noget du ikke anede, at du havde lyst til at få din boogie på til.
Anekdoter, milde afhøringer og personlige beretninger fra musiklivet kan forekomme.",Sudno (Boris Rizhy),Molchat Doma,other,Mikael Simpson
2025-10-29 12:15:05+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,Retrograde,James Blake,male,
2025-10-29 12:18:16+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,Nordvest altaner,Balstyrko,other,
2025-10-29 12:21:25+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,Starlight,Muse,other,
2025-10-29 12:25:26+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,If You Tolerate This Your Children Will Be Next,Manic Street Preachers,other,
2025-10-29 12:31:06+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,Du skal ikke gå alene mere,Ulige Numre,other,
2025-10-29 12:34:46+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,Summertime Sadness,Lana Del Rey,female,
2025-10-29 12:39:10+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,Passenger,Julie Pavon,female,
2025-10-29 12:42:35+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,Down By The Water,P J Harvey,female,
2025-10-29 12:45:36+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,2000 meter i frit fald,Katinka Band,other,
2025-10-29 12:49:15+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,A Difficult Age,moi Caprice,other,
2025-10-29 12:53:05+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,Jesus Etc,Wilco,other,
2025-10-29 12:56:57+01:00,P6BEAT,P6 DNA,2025-10-29 11:15:00+00:00,De største hits og nyeste rotationer - uden afbrydelser - her på P6.,E45,Dork,other,
2025-10-29 13:03:35+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,Let Your Lover Change You (Edit),BÆNCH,other,
2025-10-29 13:07:55+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,Walk On The Wild Side,Lou Reed,male,
2025-10-29 13:12:15+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,Ceremony (September 1981 Version),New Order,other,
2025-10-29 13:17:15+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,Spiderwebs,No Doubt,other,
2025-10-29 13:21:55+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,Practical Money Skills For Life,Oh No Ono,other,
2025-10-29 13:25:45+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,Something Good,Alt-J,,
2025-10-29 13:29:35+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,EURO-COUNTRY,CMAT,female,
2025-10-29 13:34:47+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,City Of No One,shinyhunt,other,
2025-10-29 13:38:15+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,It's No Good,Depeche Mode,other,
2025-10-29 13:43:39+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,Pretty,NewDad,other,
2025-10-29 13:46:50+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,We Are One,Zar Paulo,other,
2025-10-29 13:50:29+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,"Dem, vi plejede at være",Guldimund,,
2025-10-29 13:55:45+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,Wet Dream,Wet Leg,other,
2025-10-29 13:58:20+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 12:03:00+00:00,,BIRDS,Turnstile,other,
2025-10-29 14:03:08+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Oh My Heart,Selina Gin,,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:08:37+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Din idiot (Jeg skulle have været din idiot),"Peter Sommer, Selina Gin",male,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:18:49+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Daft Punk Is Playing At My House,LCD Soundsystem,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:27:25+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.","The Catastrophe (Good Luck With That, Man)",Car Seat Headrest,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:32:57+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",You Know I'm No Good,Amy Winehouse,female,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:40:15+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Born To Die,Lana Del Rey,female,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:44:05+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Sølvstjerner af guld,Love Shop,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:48:46+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Op,Claus Hempler,male,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:53:27+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Look Inside,Kira Skov,female,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 14:56:35+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Jeg hader at jeg tænkte at du lignede en engel,Karoline Funder,,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:03:07+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Sometimes Love's Just Not Enough,When Saints Go Machine,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:10:37+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Leaves Of Yggdrasil,Myrkur,female,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:14:20+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",davina mccall,Wet Leg,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:21:05+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Adventure Time: Fionna And Cake - Everything In You,"Adventure Time, Half Shy",other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:23:56+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",The Great Beyond,R.E.M.,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:32:37+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Everything Turns Around,Dogstar,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:38:50+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Ship To Wreck,Florence + The Machine,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:42:35+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",moody,Royel Otis,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:46:25+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Stjerneskud (Når lysene tændes i Parken) (Live 1990),Savage Rose,,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:50:40+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",The Sofa,Wolf Alice,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 15:56:15+01:00,P6BEAT,Musiktjenesten,2025-10-29 13:03:00+00:00,"Musiktjenesten giver dig dagens bedste musikhistorier og gør din eftermiddag hyggelig og sjov - og selvfølgelig fuld af god musik! Vi tester din musikalske viden i quizzer og finder de bedste sange inden for forskellige temaer sammen med dig. Velkommen indenfor!
Værter: Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit.",Alone,The Cure,other,"Jacob Hinchely, Mette Søndergaard og Jesper Ole Feit"
2025-10-29 16:05:27+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 15:05:00+00:00,,Amager forbrænding,Carl Emil Petersen,male,
2025-10-29 16:10:07+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 15:05:00+00:00,,Dracula,Tame Impala,male,
2025-10-29 16:13:35+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 15:05:00+00:00,,Sour Times,Portishead,other,
2025-10-29 16:17:26+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 15:05:00+00:00,,Woman Lake,snuggle,,
2025-10-29 16:20:36+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 15:05:00+00:00,,Red Eyes,The War On Drugs,other,
2025-10-29 16:26:37+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 15:05:00+00:00,,Siren Song,Austra,other,
2025-10-29 16:30:25+01:00,P6BEAT,P6 med Mads Gundersen,2025-10-29 15:05:00+00:00,,Sometimes Love's Just Not Enough,When Saints Go Machine,other,
